ProjectName,Is ML consumer,libraries,where,keywords,line_number
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,840
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,840
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,840
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,840
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,859
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,859
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,859
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert_sentiment_classifier.ipynb,.predict(,859
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,399
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,399
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,399
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,399
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,411
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,411
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,411
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.py,.predict(,411
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.ipynb,.predict(,471
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.ipynb,.predict(,471
loretoparisi/bert-movie-reviews-sentiment-classifier,Yes,tensorflow,/home/vincenzo/github/MLTaxonomy-AblationStudy/Categorizer/src/../../repos/repos2/loretoparisi/bert-movie-reviews-sentiment-classifier/src/bert-movie-reviews-sentiment-classifier-local.ipynb,.predict(,471
